Time,WL_KienGiang,RF_KienGiang,WL_LeThuy,RF_LeThuy,WL_DongHoi,RF_DongHoi,Tide_DongHoi
09/09/2022 23:00,583,1.6,4,1.6,36,0,0.206741
10/09/2022 00:00,582,0.4,5,0.4,25,2.6,0.0672365
10/09/2022 01:00,582,0.2,5,0.2,13,0.2,-0.130079
10/09/2022 02:00,582,0,5,0,-6,0,-0.354371
10/09/2022 03:00,582,0,6,0,-26,0,-0.564317
10/09/2022 04:00,582,0,6,0,-45,0,-0.720836
10/09/2022 05:00,582,0,4,0,-45,0,-0.796066
10/09/2022 06:00,583,0,2,0,-46,0,-0.776412
10/09/2022 07:00,583,0,0,0,-46,0.4,-0.662262
10/09/2022 08:00,584,5.8,-1,5.8,-28,0.8,-0.467965
10/09/2022 09:00,585,1,-2,1,-9,0.2,-0.222386
10/09/2022 10:00,586,0,-3,0,9,0.2,0.0332999
10/09/2022 11:00,587,0,-2,0,25,0,0.253835
10/09/2022 12:00,589,0,-2,0,42,0,0.402953
10/09/2022 13:00,590,0,-1,0,58,0,0.465228
10/09/2022 14:00,620,0,0,0,54,0,0.449949
10/09/2022 15:00,649,0,1,0,51,0,0.384874
10/09/2022 16:00,679,0,2,0,47,0,0.304001
10/09/2022 17:00,668,0,4,0,42,0,0.236421
10/09/2022 18:00,657,0,6,0,37,0,0.200685
10/09/2022 19:00,646,0,8,0,32,0,0.20395
10/09/2022 20:00,642,0,8,0,39,0,0.242219
10/09/2022 21:00,637,0,9,0,46,0,0.299655
10/09/2022 22:00,633,0,9,0,53,0,0.348995
10/09/2022 23:00,629,0,9,0,50,0,0.356889
11/09/2022 00:00,626,0,10,0,47,0,0.295097
11/09/2022 01:00,622,0,10,0,44,0,0.153165
11/09/2022 02:00,619,2.4,10,2.4,20,0,-0.0545975
11/09/2022 03:00,616,0,10,0,-3,3,-0.292386
11/09/2022 04:00,613,0,10,0,-27,0,-0.514645
11/09/2022 05:00,611,0,9,0,-36,0,-0.679631
11/09/2022 06:00,608,0,8,0,-44,0,-0.758489
11/09/2022 07:00,606,0,7,0,-53,0,-0.738258
11/09/2022 08:00,604,0,6,0,-36,0,-0.621681
11/09/2022 09:00,603,0,6,0,-18,0,-0.427069
11/09/2022 10:00,601,0,5,0,-1,0,-0.187967
11/09/2022 11:00,600,0,5,0,16,0,0.0508444
11/09/2022 12:00,598,0,4,0,32,0,0.243473
11/09/2022 13:00,597,0,4,0,49,0,0.35688
11/09/2022 14:00,596,0,4,0,50,0,0.381946
11/09/2022 15:00,595,0,5,0,52,0,0.335277
11/09/2022 16:00,594,0,5,0,53,0,0.250734
11/09/2022 17:00,593,0,5,0,47,0,0.165866
11/09/2022 18:00,592,0,6,0,40,0,0.110499
11/09/2022 19:00,591,0,6,0,34,0,0.101413
11/09/2022 20:00,590,0,6,0,34,0,0.141812
11/09/2022 21:00,590,0,7,0,34,0,0.221878
11/09/2022 22:00,589,0,7,0,34,0,0.318886
11/09/2022 23:00,588,0,7,0,34,0,0.39923
12/09/2022 00:00,588,0,7,0,34,0,0.425749
12/09/2022 01:00,587,0,7,0,34,0,0.37025
12/09/2022 02:00,587,0,7,0,34,0,0.225948
12/09/2022 03:00,586,0,8,0,34,0,0.0126594
12/09/2022 04:00,586,0,8,0,34,0,-0.228823
12/09/2022 05:00,585,0,8,0,7,0,-0.450164
12/09/2022 06:00,585,0,7,0,-21,0.2,-0.609485
12/09/2022 07:00,584,0,7,0,-48,0,-0.679945
12/09/2022 08:00,584,0,5,0,-39,0,-0.652026
12/09/2022 09:00,583,0,3,0,-29,0,-0.532783
12/09/2022 10:00,583,0,1,0,-20,0,-0.345059
12/09/2022 11:00,583,0,0,0,-5,0,-0.125959
12/09/2022 12:00,582,0,-2,0,11,0,0.0787605
12/09/2022 13:00,582,0,-3,0,26,0,0.226104
12/09/2022 14:00,582,0,-2,0,32,0,0.289728
12/09/2022 15:00,582,0,-1,0,37,0,0.269282
12/09/2022 16:00,582,0,0,0,43,0,0.18954
12/09/2022 17:00,581,0,0,0,35,0,0.089646
12/09/2022 18:00,581,0,1,0,26,0,0.00857434
12/09/2022 19:00,580,0,1,0,18,0,-0.0258919
12/09/2022 20:00,580,0,1,0,22,0,-0.00146526
12/09/2022 21:00,580,0,2,0,27,0,0.0790776
12/09/2022 22:00,580,0,2,0,31,0,0.199278
12/09/2022 23:00,580,0,2,0,43,0,0.330186
13/09/2022 00:00,579,0,3,0,56,0,0.433896
13/09/2022 01:00,579,0,3,0,68,0,0.472328
13/09/2022 02:00,579,0,3,0,58,0,0.420197
13/09/2022 03:00,578,0,4,0,48,0,0.276285
13/09/2022 04:00,578,0,4,0,38,0,0.0662189
13/09/2022 05:00,578,0,4,0,14,0,-0.165609
13/09/2022 06:00,578,0,4,0,-9,0.2,-0.370752
13/09/2022 07:00,578,0,4,0,-33,0,-0.510425
13/09/2022 08:00,578,0,3,0,-33,0,-0.562797
13/09/2022 09:00,577,0,1,0,-32,0,-0.523891
13/09/2022 10:00,577,0,0,0,-32,0,-0.405806
13/09/2022 11:00,577,0,-2,0,-17,0,-0.235054
13/09/2022 12:00,577,0,-4,0,-2,0,-0.0499762
13/09/2022 13:00,577,0,-6,0,13,0,0.105993
13/09/2022 14:00,577,0,-5,0,19,0,0.196152
13/09/2022 15:00,577,0,-5,0,25,0,0.203396
13/09/2022 16:00,577,0,-4,0,31,0,0.137105
13/09/2022 17:00,577,0,-3,0,21,0,0.0294065
13/09/2022 18:00,576,0,-3,0,10,0,-0.0775351
13/09/2022 19:00,576,0,-2,0,0,0,-0.146269
13/09/2022 20:00,576,0,-2,0,3,0,-0.153869
13/09/2022 21:00,576,0,-2,0,7,0,-0.0945233
13/09/2022 22:00,576,0,-2,0,10,0,0.0223114
13/09/2022 23:00,576,0,-2,0,27,0,0.174293
14/09/2022 00:00,575,0,-2,0,45,0,0.328339
14/09/2022 01:00,575,0,-2,0,62,0,0.445207
14/09/2022 02:00,575,0,-2,0,61,0,0.48896
14/09/2022 03:00,575,0,-1,0,60,0,0.439476
14/09/2022 04:00,575,0,-1,0,59,0,0.301817
14/09/2022 05:00,575,0,-1,0,36,0,0.106331
14/09/2022 06:00,574,0,0,0,13,0,-0.101564
14/09/2022 07:00,574,0,0,0,-10,0,-0.276605
14/09/2022 08:00,574,0,-1,0,-18,0,-0.386213
14/09/2022 09:00,574,0,-1,0,-26,0,-0.41574
14/09/2022 10:00,574,0,-2,0,-34,0,-0.367533
14/09/2022 11:00,574,0,-4,0,-21,0,-0.257991
14/09/2022 12:00,574,0,-6,0,-7,0,-0.115205
14/09/2022 13:00,574,0,-8,0,6,0,0.024242
14/09/2022 14:00,574,0,-8,0,11,0,0.122395
14/09/2022 15:00,574,0,-7,0,16,0,0.151309
14/09/2022 16:00,574,0,-7,0,21,0,0.104131
14/09/2022 17:00,574,0,-7,0,8,0,-0.00079301
14/09/2022 18:00,574,0,-6,0,-4,0,-0.126305
14/09/2022 19:00,574,0,-6,0,-17,0,-0.230346
14/09/2022 20:00,574,0,-6,0,-18,0,-0.280001
14/09/2022 21:00,573,0,-7,0,-19,0,-0.259278
14/09/2022 22:00,573,0,-7,0,-20,0,-0.169512
14/09/2022 23:00,574,0,-8,0,0,0,-0.0260079
15/09/2022 00:00,574,0,-10,0,20,0,0.145132
15/09/2022 01:00,575,0,-11,0,40,0,0.309631
15/09/2022 02:00,578,0,-10,0,52,0,0.429996
15/09/2022 03:00,582,0,-10,0,63,0,0.474859
15/09/2022 04:00,585,0,-9,0,75,0,0.430312
15/09/2022 05:00,584,0,-8,0,58,0,0.307007
15/09/2022 06:00,583,0,-8,0,41,0,0.137738
15/09/2022 07:00,582,0,-7,0,24,0,-0.0342208
15/09/2022 08:00,582,0,-7,0,12,0,-0.169905
15/09/2022 09:00,581,0,-7,0,-1,0,-0.245129
15/09/2022 10:00,581,0,-7,0,-13,0,-0.253179
15/09/2022 11:00,580,0,-8,0,-3,0,-0.201956
15/09/2022 12:00,580,0,-8,0,6,0,-0.110136
15/09/2022 13:00,579,0,-9,0,16,0,-0.00460917
15/09/2022 14:00,579,0,-9,0,20,0,0.08267
15/09/2022 15:00,578,0,-8,0,25,0,0.121468
15/09/2022 16:00,578,0,-8,0,29,0,0.0935386
15/09/2022 17:00,577,0,-8,0,13,0,0.00156027
15/09/2022 18:00,577,0,-8,0,-2,0,-0.129449
15/09/2022 19:00,576,0,-8,0,-18,82.4,-0.260518
15/09/2022 20:00,576,0,-7,0,-26,35.6,-0.352903
15/09/2022 21:00,576,0,-6,0,-35,2,-0.3805
15/09/2022 22:00,576,0,-5,0,-43,0,-0.335018
15/09/2022 23:00,576,0,-7,0,-26,0,-0.224097
16/09/2022 00:00,575,0,-10,0,-8,0,-0.0667502
16/09/2022 01:00,575,0,-12,0,9,0,0.110046
16/09/2022 02:00,587,0,-12,0,26,0,0.273799
16/09/2022 03:00,598,0,-11,0,42,0,0.391144
16/09/2022 04:00,610,0,-11,0,59,0,0.436469
16/09/2022 05:00,607,0,-10,0,55,0.2,0.401693
16/09/2022 06:00,604,0,-8,0,52,0,0.30115
16/09/2022 07:00,601,0,-7,0,48,0,0.167193
16/09/2022 08:00,600,0,-7,0,35,0,0.037981
16/09/2022 09:00,600,0,-6,0,21,0,-0.0559584
16/09/2022 10:00,599,0,-6,0,8,0,-0.099517
16/09/2022 11:00,598,0,-5,0,12,0,-0.0930333
16/09/2022 12:00,596,0,-4,0,16,0,-0.047843
16/09/2022 13:00,595,0,-3,0,20,0,0.0178381
16/09/2022 14:00,593,0,-1,0,23,0,0.0810012
16/09/2022 15:00,592,0,1,0,26,0,0.116305
16/09/2022 16:00,590,0,3,0,29,0,0.102001
16/09/2022 17:00,589,0,6,0,16,0,0.0287868
16/09/2022 18:00,588,0,8,0,3,0,-0.093353
16/09/2022 19:00,587,0,11,0,-10,0,-0.235917
16/09/2022 20:00,586,0,8,0,-21,0,-0.361425
16/09/2022 21:00,586,0,6,0,-32,0,-0.436913
16/09/2022 22:00,585,0,3,0,-43,0,-0.44403
16/09/2022 23:00,584,0,0,0,-34,0,-0.381436
17/09/2022 00:00,584,0,-3,0,-24,0,-0.260952
17/09/2022 01:00,583,0,-6,0,-15,0,-0.102452
17/09/2022 02:00,582,0,-7,0,1,0,0.0690533
17/09/2022 03:00,582,0,-8,0,17,0,0.225047
17/09/2022 04:00,581,0,-9,0,33,0,0.33737
17/09/2022 05:00,581,0,-4,0,40,0,0.385857
17/09/2022 06:00,580,0,0,0,46,0,0.366618
17/09/2022 07:00,580,0,5,0,53,0,0.295106
17/09/2022 08:00,580,0,9,0,44,0,0.200513
17/09/2022 09:00,579,0,12,0,34,0,0.113875
17/09/2022 10:00,579,0,16,0,25,1.2,0.0566794
17/09/2022 11:00,579,0,16,0,24,0,0.0359593
17/09/2022 12:00,578,0,15,0,22,0,0.0466069
17/09/2022 13:00,578,0,15,0,21,0,0.0767136
17/09/2022 14:00,578,0,14,0,24,0,0.111188
17/09/2022 15:00,577,0,12,0,27,0,0.132712
17/09/2022 16:00,577,0,11,0,30,0,0.123103
17/09/2022 17:00,577,0,13,0,21,0,0.0682149
17/09/2022 18:00,577,0,14,0,13,0,-0.0345041
17/09/2022 19:00,577,0,16,0,4,0,-0.170848
17/09/2022 20:00,577,0,14,0,-11,0,-0.312077
17/09/2022 21:00,576,0,12,0,-25,0,-0.42474
17/09/2022 22:00,576,0,10,0,-40,0,-0.482763
17/09/2022 23:00,576,0.6,7,0.6,-37,0.4,-0.474947
18/09/2022 00:00,577,0.2,4,0.2,-33,0,-0.404843
18/09/2022 01:00,577,0,1,0,-30,0,-0.28564
18/09/2022 02:00,577,0,-1,0,-16,0,-0.135329
18/09/2022 03:00,578,0,-3,0,-2,0,0.0250279
18/09/2022 04:00,578,0,-5,0,12,0,0.171711
18/09/2022 05:00,578,0,-2,0,24,0,0.281302
18/09/2022 06:00,579,0,1,0,37,0,0.337493
18/09/2022 07:00,579,0,4,0,49,0,0.338248
18/09/2022 08:00,580,0,8,0,48,0,0.297692
18/09/2022 09:00,582,0,11,0,46,0,0.240048
18/09/2022 10:00,583,0,15,0,45,0,0.188726
18/09/2022 11:00,586,0,17,0,40,0,0.15726
18/09/2022 12:00,588,0,19,0,34,0,0.147023
18/09/2022 13:00,591,0,21,0,29,0,0.151186
18/09/2022 14:00,590,0,20,0,30,0,0.16006
18/09/2022 15:00,589,0,20,0,31,0,0.163469
18/09/2022 16:00,588,0,19,0,32,0,0.150174
18/09/2022 17:00,587,0,19,0,26,0,0.10809
18/09/2022 18:00,586,0,20,0,20,0,0.0284244
18/09/2022 19:00,585,0,20,0,14,0,-0.0876131
18/09/2022 20:00,584,0,18,0,0,0,-0.22468
18/09/2022 21:00,584,0,16,0,-15,0,-0.356248
18/09/2022 22:00,583,0,14,0,-29,0,-0.454055
18/09/2022 23:00,583,0,11,0,-30,0,-0.498441
19/09/2022 00:00,584,0,9,0,-32,0,-0.483414
19/09/2022 01:00,584,0,6,0,-33,0,-0.414644
19/09/2022 02:00,584,0,4,0,-23,0,-0.303982
19/09/2022 03:00,585,0,1,0,-13,0,-0.165681
19/09/2022 04:00,585,0,-1,0,-3,0,-0.0162894
19/09/2022 05:00,584,0,0,0,11,0,0.124517
19/09/2022 06:00,584,0,1,0,25,0,0.236291
19/09/2022 07:00,583,0,2,0,39,0,0.304271
19/09/2022 08:00,582,0,6,0,43,0,0.326016
19/09/2022 09:00,582,0,10,0,48,0,0.312736
19/09/2022 10:00,581,0,14,0,52,0,0.283319
19/09/2022 11:00,581,0,17,0,46,0,0.254682
19/09/2022 12:00,580,0,19,0,40,0,0.234873
19/09/2022 13:00,580,0,22,0,34,0,0.22278
19/09/2022 14:00,580,0,22,0,33,0,0.212816
19/09/2022 15:00,579,0,23,0,31,0,0.199412
19/09/2022 16:00,579,0,23,0,30,0,0.177665
19/09/2022 17:00,579,0,23,0,25,0,0.14121
19/09/2022 18:00,578,0,22,0,21,0,0.0816807
19/09/2022 19:00,578,0,22,0,16,0,-0.00734704
19/09/2022 20:00,578,0,20,0,2,0,-0.123824
19/09/2022 21:00,577,0,17,0,-11,0,-0.253517
19/09/2022 22:00,577,0,15,0,-25,0,-0.373157
19/09/2022 23:00,577,0,13,0,-30,0,-0.459217
20/09/2022 00:00,577,0,10,0,-35,0,-0.496603
20/09/2022 01:00,577,0,8,0,-40,0,-0.481825
20/09/2022 02:00,577,0,6,0,-33,0,-0.41998
20/09/2022 03:00,576,0,3,0,-25,0,-0.31975
20/09/2022 04:00,576,0,1,0,-18,0,-0.191226
20/09/2022 05:00,576,0,0,0,-5,0,-0.0474602
20/09/2022 06:00,575,0,-1,0,7,0,0.0938513
20/09/2022 07:00,575,0,-2,0,20,0,0.212757
20/09/2022 08:00,575,0,1,0,29,0,0.293811
20/09/2022 09:00,575,0,5,0,37,0,0.332738
20/09/2022 10:00,575,0,8,0,46,0,0.337623
20/09/2022 11:00,575,0,11,0,47,0,0.323213
20/09/2022 12:00,575,0,15,0,48,0,0.30239
20/09/2022 13:00,575,0,18,0,49,0,0.280895
20/09/2022 14:00,575,0,20,0,45,0,0.258188
20/09/2022 15:00,574,0,21,0,42,0,0.231966
20/09/2022 16:00,574,0,23,0,38,0,0.201218
20/09/2022 17:00,574,0,23,0,32,0,0.165053
20/09/2022 18:00,574,0,24,0,26,0,0.119462
20/09/2022 19:00,574,0,24,0,20,0,0.0567261
20/09/2022 20:00,574,0,22,0,11,0,-0.0300658
20/09/2022 21:00,574,0,21,0,2,0,-0.140066
20/09/2022 22:00,574,0,19,0,-7,0,-0.260971
20/09/2022 23:00,574,0,16,0,-15,0,-0.372197
21/09/2022 00:00,573,0,14,0,-24,0.2,-0.453121
21/09/2022 01:00,573,0,11,0,-32,0,-0.490582
21/09/2022 02:00,573,0.6,9,0.6,-29,0,-0.480926
21/09/2022 03:00,573,0.2,6,0.2,-25,0,-0.42682
21/09/2022 04:00,573,0.2,4,0.2,-22,0,-0.333352
21/09/2022 05:00,573,3,3,3,-10,3,-0.207593
21/09/2022 06:00,574,5,1,5,1,0,-0.0614053
21/09/2022 07:00,574,0.6,0,0.6,13,0,0.0867614
21/09/2022 08:00,574,0,2,0,26,0,0.215091
21/09/2022 09:00,575,0,5,0,40,0,0.306071
21/09/2022 10:00,575,0,7,0,53,0,0.353525
21/09/2022 11:00,575,0,11,0,54,0,0.363703
21/09/2022 12:00,574,0,15,0,55,0,0.349652
21/09/2022 13:00,574,0,19,0,56,0,0.323317
21/09/2022 14:00,574,0,21,0,54,0,0.291149
21/09/2022 15:00,575,0,24,0,53,0,0.255277
21/09/2022 16:00,575,0,26,0,51,0,0.217223
21/09/2022 17:00,575,0,27,0,49,0,0.179319
21/09/2022 18:00,576,0,29,0,47,0,0.142096
21/09/2022 19:00,576,7.6,30,7.6,45,0,0.100695
21/09/2022 20:00,578,0.2,30,0.2,34,1,0.0451317
21/09/2022 21:00,581,1.2,30,1.2,24,0.6,-0.033928
21/09/2022 22:00,583,0.4,30,0.4,13,0.4,-0.137429
21/09/2022 23:00,582,0,27,0,4,1.8,-0.254206
22/09/2022 00:00,582,0,24,0,-6,0.4,-0.364433
22/09/2022 01:00,581,0,21,0,-15,0.2,-0.447789
22/09/2022 02:00,581,0,19,0,-16,0,-0.490435
22/09/2022 03:00,582,0,16,0,-16,0,-0.486691
22/09/2022 04:00,582,0,14,0,-17,0,-0.436298
22/09/2022 05:00,587,2.6,13,2.6,-7,0,-0.341855
22/09/2022 06:00,591,0,12,0,4,0,-0.209802
22/09/2022 07:00,596,0,11,0,14,0.2,-0.053746
22/09/2022 08:00,595,0,12,0,27,0,0.10456
22/09/2022 09:00,594,0,14,0,41,0,0.239985
22/09/2022 10:00,593,0,15,0,54,0,0.332957
22/09/2022 11:00,592,0,19,0,58,0,0.376815
22/09/2022 12:00,591,2.4,23,2.4,62,0.2,0.378459
22/09/2022 13:00,590,0,27,0,66,5,0.352247
22/09/2022 14:00,591,0.2,30,0.2,64,8.8,0.312063
22/09/2022 15:00,591,0,32,0,62,1.2,0.267086
22/09/2022 16:00,592,0,35,0,60,0,0.222687
22/09/2022 17:00,591,0,36,0,59,0,0.183075
22/09/2022 18:00,591,0,37,0,57,0,0.151345
22/09/2022 19:00,590,0,38,0,56,0,0.126156
22/09/2022 20:00,589,0,38,0,50,0,0.0987625
22/09/2022 21:00,589,0,39,0,43,0,0.0549409
22/09/2022 22:00,588,0,39,0,37,0,-0.017535
22/09/2022 23:00,588,0,38,0,24,0,-0.120397
23/09/2022 00:00,588,0,36,0,12,0,-0.241514
23/09/2022 01:00,588,0,35,0,-1,0,-0.359171
23/09/2022 02:00,590,0,32,0,-7,0,-0.450798
23/09/2022 03:00,591,0,29,0,-12,0,-0.500079
23/09/2022 04:00,593,0,26,0,-18,0,-0.498772
23/09/2022 05:00,593,0,24,0,-10,0,-0.444688
23/09/2022 06:00,592,0.2,22,0.2,-3,0,-0.340249
23/09/2022 07:00,592,0,20,0,5,0,-0.194232
23/09/2022 08:00,591,0,20,0,19,0,-0.0246694
23/09/2022 09:00,591,1,21,1,33,0,0.141811
23/09/2022 10:00,590,0,21,0,47,0.2,0.276768
23/09/2022 11:00,589,0.4,25,0.4,52,0.2,0.360102
23/09/2022 12:00,589,0,28,0,58,0.2,0.387261
23/09/2022 13:00,588,0,32,0,63,0,0.368809
23/09/2022 14:00,587,0,34,0,59,0,0.32315
23/09/2022 15:00,587,0,37,0,55,0,0.267948
23/09/2022 16:00,586,0.2,39,0.2,51,0,0.215585
23/09/2022 17:00,586,0,39,0,50,0,0.173559
23/09/2022 18:00,585,0,40,0,48,0.4,0.146252
23/09/2022 19:00,585,0,40,0,47,6.4,0.134231
23/09/2022 20:00,585,0,39,0,45,4.8,0.131145
23/09/2022 21:00,585,0,39,0,44,3.6,0.12227
23/09/2022 22:00,585,0.8,38,0.8,42,0.4,0.0886481
23/09/2022 23:00,585,0.2,38,0.2,31,0,0.01628
24/09/2022 00:00,584,0,39,0,21,0,-0.095071
24/09/2022 01:00,584,0,39,0,10,0,-0.229552
24/09/2022 02:00,584,0,36,0,0,0,-0.361044
24/09/2022 03:00,584,0,34,0,-10,0,-0.463036
24/09/2022 04:00,584,0,31,0,-20,0.2,-0.516272
24/09/2022 05:00,585,0,29,0,-16,0,-0.510889
24/09/2022 06:00,586,0,28,0,-12,0,-0.444935
24/09/2022 07:00,587,0.2,26,0.2,-8,12.6,-0.323501
24/09/2022 08:00,587,0.4,25,0.4,8,4,-0.160377
24/09/2022 09:00,586,0.4,24,0.4,24,0.4,0.0203344
24/09/2022 10:00,586,0.4,23,0.4,40,0.2,0.187094
24/09/2022 11:00,586,0.8,26,0.8,48,0.2,0.309747
24/09/2022 12:00,585,0.2,28,0.2,57,0.8,0.3704
24/09/2022 13:00,585,0,31,0,65,0.2,0.369728
24/09/2022 14:00,585,0.2,34,0.2,61,0.2,0.324653
24/09/2022 15:00,584,0.2,36,0.2,56,0,0.259299
24/09/2022 16:00,584,0,39,0,52,0,0.195394
24/09/2022 17:00,584,0,39,0,50,0,0.147328
24/09/2022 18:00,583,0,40,0,48,0,0.122254
24/09/2022 19:00,583,0,40,0,46,0,0.121514
24/09/2022 20:00,583,0,39,0,51,0,0.140009
24/09/2022 21:00,583,0.2,39,0.2,57,0,0.16419
24/09/2022 22:00,583,0,38,0,62,0,0.172746
24/09/2022 23:00,583,0,40,0,54,0,0.143086
25/09/2022 00:00,582,0,41,0,45,0,0.0618121
25/09/2022 01:00,582,0,43,0,37,0,-0.0669468
25/09/2022 02:00,582,0,42,0,32,0,-0.221079
25/09/2022 03:00,582,0,42,0,27,0.2,-0.368485
25/09/2022 04:00,582,1,41,1,22,0,-0.478422
25/09/2022 05:00,582,0.6,38,0.6,22,0.6,-0.529716
25/09/2022 06:00,582,0.2,36,0.2,22,0.2,-0.512988
25/09/2022 07:00,582,0,33,0,22,0.2,-0.429207
25/09/2022 08:00,582,0,32,0,27,0.4,-0.288668
25/09/2022 09:00,582,0,30,0,33,0,-0.111777
25/09/2022 10:00,582,1.6,29,1.6,38,1.2,0.0712311
25/09/2022 11:00,582,0,31,0,50,2.2,0.225511
25/09/2022 12:00,582,0.2,32,0.2,61,0,0.322044
25/09/2022 13:00,582,0,34,0,73,0.4,0.348425
25/09/2022 14:00,582,1.8,37,1.8,67,0,0.313345
25/09/2022 15:00,582,0,40,0,61,0,0.24169
25/09/2022 16:00,582,0,43,0,55,0.4,0.163412
25/09/2022 17:00,582,0,44,0,55,0,0.102941
25/09/2022 18:00,582,0,44,0,55,0,0.0741624
25/09/2022 19:00,582,0,45,0,55,0,0.0807551
25/09/2022 20:00,582,0,44,0,55,0,0.117989
25/09/2022 21:00,582,0,42,0,55,0,0.172929
25/09/2022 22:00,582,0,41,0,55,0,0.224138
25/09/2022 23:00,582,0,43,0,55,0,0.24472
26/09/2022 00:00,581,0,45,0,55,0,0.210806
26/09/2022 01:00,581,0,47,0,55,0,0.112537
26/09/2022 02:00,581,0,48,0,55,0,-0.039
26/09/2022 03:00,581,0,50,0,55,0,-0.213927
26/09/2022 04:00,581,0,51,0,55,0.2,-0.374069
26/09/2022 05:00,581,0.8,48,0.8,33,0,-0.485702
26/09/2022 06:00,581,0.2,45,0.2,11,0,-0.527941
26/09/2022 07:00,581,4.2,42,4.2,-11,1.2,-0.494509
26/09/2022 08:00,581,0.8,40,0.8,-7,1,-0.391667
26/09/2022 09:00,581,0,39,0,-3,0,-0.236381
26/09/2022 10:00,581,0,37,0,1,0,-0.0556912
26/09/2022 11:00,581,0.2,37,0.2,1,0,0.115637
26/09/2022 12:00,581,0,38,0,1,0,0.242351
26/09/2022 13:00,581,0,38,0,1,0,0.299989
26/09/2022 14:00,581,0,41,0,1,0,0.284597
26/09/2022 15:00,581,1.4,44,1.4,1,0,0.214567
26/09/2022 16:00,581,0.2,47,0.2,1,0,0.122784
26/09/2022 17:00,581,0.4,48,0.4,14,0,0.0434931
26/09/2022 18:00,581,0,48,0,27,0,0.00119302
26/09/2022 19:00,581,0,49,0,40,0,0.00615612
26/09/2022 20:00,581,0,47,0,50,0,0.055701
26/09/2022 21:00,582,0,45,0,60,0,0.137
26/09/2022 22:00,582,6.8,43,6.8,70,0,0.228637
26/09/2022 23:00,582,0,44,0,74,0,0.302222
27/09/2022 00:00,583,0,46,0,77,0,0.327558
27/09/2022 01:00,583,3,47,3,81,0,0.282429
27/09/2022 02:00,583,0.2,49,0.2,64,0,0.163154
27/09/2022 03:00,584,0,52,0,46,0,-0.0107138
27/09/2022 04:00,584,0.8,54,0.8,29,0.2,-0.201579
27/09/2022 05:00,585,2.6,52,2.6,15,2.2,-0.366704
27/09/2022 06:00,585,0.8,51,0.8,1,0,-0.471852
27/09/2022 07:00,586,0,49,0,-13,0.2,-0.49917
27/09/2022 08:00,586,0,47,0,-2,0.4,-0.447803
27/09/2022 09:00,585,0,44,0,10,0,-0.330622
27/09/2022 10:00,585,0,42,0,21,0,-0.171178
27/09/2022 11:00,585,0,42,0,36,0,-0.00152346
27/09/2022 12:00,585,0.8,41,0.8,52,0,0.141935
27/09/2022 13:00,585,1.8,41,1.8,67,0.4,0.227014
27/09/2022 14:00,585,0.8,44,0.8,63,0.2,0.23692
27/09/2022 15:00,585,0.2,46,0.2,58,0,0.178002
27/09/2022 16:00,585,1.2,49,1.2,54,0.2,0.0784506
27/09/2022 17:00,587,3.6,51,3.6,51,0.8,-0.0224661
27/09/2022 18:00,589,20,52,20,49,0.6,-0.0889899
27/09/2022 19:00,591,6,54,6,46,15.4,-0.0997279
27/09/2022 20:00,608,3.6,53,3.6,61,3.6,-0.0508166
27/09/2022 21:00,626,0,52,0,75,0.8,0.046881
27/09/2022 22:00,643,5.8,51,5.8,90,2.4,0.171981
27/09/2022 23:00,680,5.2,56,5.2,107,7,0.295592
28/09/2022 00:00,717,0.4,60,0.4,125,6.4,0.384626
28/09/2022 01:00,754,1,65,1,142,1.2,0.408471
28/09/2022 02:00,746,0.2,72,0.2,125,1.2,0.349226
28/09/2022 03:00,738,0,80,0,108,0,0.210946
28/09/2022 04:00,730,0,87,0,91,0.4,0.0215681
28/09/2022 05:00,737,0.2,90,0.2,87,0.2,-0.175293
28/09/2022 06:00,744,3.4,93,3.4,84,1.2,-0.335115
28/09/2022 07:00,751,0,96,0,80,9.8,-0.426174
28/09/2022 08:00,747,0.6,95,0.6,87,0,-0.436104
28/09/2022 09:00,742,4.8,95,4.8,93,0.4,-0.370753
28/09/2022 10:00,738,8.8,94,8.8,100,9.6,-0.249418
28/09/2022 11:00,760,0,94,0,108,0.6,-0.100557
28/09/2022 12:00,781,0,95,0,117,0.2,0.0416224
28/09/2022 13:00,803,0,95,0,125,0,0.142507
28/09/2022 14:00,801,0,100,0,125,1,0.17614
28/09/2022 15:00,799,0,106,0,125,4.4,0.135391
28/09/2022 16:00,797,0,111,0,125,12.4,0.037153
28/09/2022 17:00,779,0,112,0,110,0.4,-0.0821585
28/09/2022 18:00,761,0,112,0,96,0,-0.179762
28/09/2022 19:00,743,0,113,0,81,3.2,-0.22168
28/09/2022 20:00,733,0,111,0,81,9.4,-0.192438
28/09/2022 21:00,724,0,108,0,81,0,-0.0962492
28/09/2022 22:00,714,0,106,0,81,0,0.0476339
28/09/2022 23:00,707,0,105,0,92,0,0.210495
29/09/2022 00:00,700,0,104,0,103,0,0.358316
29/09/2022 01:00,693,0,103,0,114,0,0.456202
29/09/2022 02:00,687,0,104,0,106,0,0.475797
29/09/2022 03:00,682,0,105,0,98,0,0.405139
29/09/2022 04:00,676,0,106,0,90,0,0.256013
29/09/2022 05:00,672,0,106,0,74,0,0.0630116
29/09/2022 06:00,668,0,106,0,58,0,-0.127213
29/09/2022 07:00,664,0,106,0,42,0,-0.271696
